,Restaurant_id,name,urls,ratings,price for one,cuisine,delivery_reviews_Count,restaurant_address,Latitude,Longtitude
714,R168,Great Indian Khichdi by EatFit,https://www.zomato.com/bangalore/great-indian-khichdi-by-eatfit-cunningham-road-bangalore/order,4.0,350, Ice Cream,562,"Cunningham Road, Bangalore",12.986283,77.594839
715,R168,Great Indian Khichdi by EatFit,https://www.zomato.com/bangalore/great-indian-khichdi-by-eatfit-cunningham-road-bangalore/order,4.0,350, Desserts,562,"Cunningham Road, Bangalore",12.986283,77.594839
716,R168,Great Indian Khichdi by EatFit,https://www.zomato.com/bangalore/great-indian-khichdi-by-eatfit-cunningham-road-bangalore/order,4.0,350, Beverages,562,"Cunningham Road, Bangalore",12.986283,77.594839
717,R169,99 Varieties Dosa & Pav Bhaji,https://www.zomato.com/bangalore/99-varieties-dosa-pav-bhaji-btm-bangalore/order,3.7,350,South Indian,5750,"BTM, Bangalore",12.91402495,77.61064153
718,R170,Hotel Kadamba Veg,https://www.zomato.com/bangalore/hotel-kadamba-veg-rajajinagar/order,4.2,350,South Indian,9040,"Rajajinagar, Bangalore",12.9974957,77.5474606
719,R170,Hotel Kadamba Veg,https://www.zomato.com/bangalore/hotel-kadamba-veg-rajajinagar/order,4.2,350, North Indian,9040,"Rajajinagar, Bangalore",12.9974957,77.5474606
720,R170,Hotel Kadamba Veg,https://www.zomato.com/bangalore/hotel-kadamba-veg-rajajinagar/order,4.2,350, Chinese,9040,"Rajajinagar, Bangalore",12.9974957,77.5474606
721,R170,Hotel Kadamba Veg,https://www.zomato.com/bangalore/hotel-kadamba-veg-rajajinagar/order,4.2,350, Salad,9040,"Rajajinagar, Bangalore",12.9974957,77.5474606
722,R170,Hotel Kadamba Veg,https://www.zomato.com/bangalore/hotel-kadamba-veg-rajajinagar/order,4.2,350, Mithai,9040,"Rajajinagar, Bangalore",12.9974957,77.5474606
723,R170,Hotel Kadamba Veg,https://www.zomato.com/bangalore/hotel-kadamba-veg-rajajinagar/order,4.2,350, Beverages,9040,"Rajajinagar, Bangalore",12.9974957,77.5474606
724,R171,ibaco,https://www.zomato.com/bangalore/ibaco-brigade-road-bangalore/order,4.3,350,Ice Cream,296,"Brigade Road, Bangalore",12.96772871,77.60663096
725,R171,ibaco,https://www.zomato.com/bangalore/ibaco-brigade-road-bangalore/order,4.3,350, Desserts,296,"Brigade Road, Bangalore",12.96772871,77.60663096
726,R172,Ande Ka Funda,https://www.zomato.com/bangalore/ande-ka-funda-2-btm-bangalore/order,3.7,350,North Indian,1510,"BTM, Bangalore",12.91173736,77.60354776
727,R172,Ande Ka Funda,https://www.zomato.com/bangalore/ande-ka-funda-2-btm-bangalore/order,3.7,350, Rolls,1510,"BTM, Bangalore",12.91173736,77.60354776
728,R172,Ande Ka Funda,https://www.zomato.com/bangalore/ande-ka-funda-2-btm-bangalore/order,3.7,350, Chinese,1510,"BTM, Bangalore",12.91173736,77.60354776
729,R173,Paratha Envy,https://www.zomato.com/bangalore/paratha-envy-koramangala-6th-block-bangalore/order,4.2,350,North Indian,2185,"Koramangala 6th Block, Bangalore",12.937246,77.624643
730,R174,Cupcake Bliss Cakes & Desserts,https://www.zomato.com/bangalore/cupcake-bliss-cakes-desserts-vasanth-nagar-bangalore/order,3.5,350,Bakery,160,"Vasanth Nagar, Bangalore",12.99223714,77.59426799
731,R175,Hari Super Sandwich,https://www.zomato.com/bangalore/hari-super-sandwich-btm-bangalore/order,4.1,350,Sandwich,9067,"BTM, Bangalore",12.91243835,77.60638621
732,R175,Hari Super Sandwich,https://www.zomato.com/bangalore/hari-super-sandwich-btm-bangalore/order,4.1,350, Fast Food,9067,"BTM, Bangalore",12.91243835,77.60638621
733,R176,Texas Burgers,https://www.zomato.com/bangalore/texas-burgers-thippasandra-bangalore/order,4.0,350,Burger,1043,"Thippasandra, Bangalore",12.9728124,77.6480545
734,R177,Momo Zone - The Momo Company,https://www.zomato.com/bangalore/momo-zone-the-momo-company-vasanth-nagar-bangalore/order,3.5,150,Chinese,205,"Vasanth Nagar, Bangalore",12.99234854,77.59423614
735,R177,Momo Zone - The Momo Company,https://www.zomato.com/bangalore/momo-zone-the-momo-company-vasanth-nagar-bangalore/order,3.5,150, Tibetan,205,"Vasanth Nagar, Bangalore",12.99234854,77.59423614
736,R178,The Cake Deluxe,https://www.zomato.com/bangalore/the-cake-deluxe-basavanagudi-bangalore/order,4.1,150,Bakery,138,"Basavanagudi, Bangalore",12.9381798,77.5791002
737,R179,NH1 Bowls - Highway To North,https://www.zomato.com/bangalore/nh1-bowls-highway-to-north-langford-town-bangalore/order,4.5,150,North Indian,228,"Langford Town, Bangalore",12.961168,77.598239
738,R179,NH1 Bowls - Highway To North,https://www.zomato.com/bangalore/nh1-bowls-highway-to-north-langford-town-bangalore/order,4.5,150, Fast Food,228,"Langford Town, Bangalore",12.961168,77.598239
739,R179,NH1 Bowls - Highway To North,https://www.zomato.com/bangalore/nh1-bowls-highway-to-north-langford-town-bangalore/order,4.5,150, Desserts,228,"Langford Town, Bangalore",12.961168,77.598239
740,R179,NH1 Bowls - Highway To North,https://www.zomato.com/bangalore/nh1-bowls-highway-to-north-langford-town-bangalore/order,4.5,150, Beverages,228,"Langford Town, Bangalore",12.961168,77.598239
741,R180,Cafe Coffee Day,https://www.zomato.com/bangalore/cafe-coffee-day-1-lavelle-road-bangalore/order,3.3,150,Cafe,23,"Lavelle Road, Bangalore",12.9714666,77.5942005
742,R180,Cafe Coffee Day,https://www.zomato.com/bangalore/cafe-coffee-day-1-lavelle-road-bangalore/order,3.3,150, Fast Food,23,"Lavelle Road, Bangalore",12.9714666,77.5942005
743,R180,Cafe Coffee Day,https://www.zomato.com/bangalore/cafe-coffee-day-1-lavelle-road-bangalore/order,3.3,150, Coffee,23,"Lavelle Road, Bangalore",12.9714666,77.5942005
744,R180,Cafe Coffee Day,https://www.zomato.com/bangalore/cafe-coffee-day-1-lavelle-road-bangalore/order,3.3,150, Beverages,23,"Lavelle Road, Bangalore",12.9714666,77.5942005
745,R180,Cafe Coffee Day,https://www.zomato.com/bangalore/cafe-coffee-day-1-lavelle-road-bangalore/order,3.3,150, Desserts,23,"Lavelle Road, Bangalore",12.9714666,77.5942005
746,R181,Anjappar,https://www.zomato.com/bangalore/anjappar-brigade-road-bangalore/order,3.9,150,South Indian,1413,"Brigade Road, Bangalore",12.97424582,77.60770451
747,R181,Anjappar,https://www.zomato.com/bangalore/anjappar-brigade-road-bangalore/order,3.9,150, Chettinad,1413,"Brigade Road, Bangalore",12.97424582,77.60770451
748,R181,Anjappar,https://www.zomato.com/bangalore/anjappar-brigade-road-bangalore/order,3.9,150, Biryani,1413,"Brigade Road, Bangalore",12.97424582,77.60770451
749,R181,Anjappar,https://www.zomato.com/bangalore/anjappar-brigade-road-bangalore/order,3.9,150, Seafood,1413,"Brigade Road, Bangalore",12.97424582,77.60770451
750,R181,Anjappar,https://www.zomato.com/bangalore/anjappar-brigade-road-bangalore/order,3.9,150, Chinese,1413,"Brigade Road, Bangalore",12.97424582,77.60770451
751,R181,Anjappar,https://www.zomato.com/bangalore/anjappar-brigade-road-bangalore/order,3.9,150, North Indian,1413,"Brigade Road, Bangalore",12.97424582,77.60770451
752,R181,Anjappar,https://www.zomato.com/bangalore/anjappar-brigade-road-bangalore/order,3.9,150, Desserts,1413,"Brigade Road, Bangalore",12.97424582,77.60770451
753,R181,Anjappar,https://www.zomato.com/bangalore/anjappar-brigade-road-bangalore/order,3.9,150, Beverages,1413,"Brigade Road, Bangalore",12.97424582,77.60770451
754,R182,New Udupi Garden,https://www.zomato.com/bangalore/new-udupi-garden-airport-road-bangalore/order,3.7,150,South Indian,7342,"Old Airport Road, Bangalore",12.95670573,77.65364137
755,R182,New Udupi Garden,https://www.zomato.com/bangalore/new-udupi-garden-airport-road-bangalore/order,3.7,150, North Indian,7342,"Old Airport Road, Bangalore",12.95670573,77.65364137
756,R182,New Udupi Garden,https://www.zomato.com/bangalore/new-udupi-garden-airport-road-bangalore/order,3.7,150, Beverages,7342,"Old Airport Road, Bangalore",12.95670573,77.65364137
757,R182,New Udupi Garden,https://www.zomato.com/bangalore/new-udupi-garden-airport-road-bangalore/order,3.7,150, Chinese,7342,"Old Airport Road, Bangalore",12.95670573,77.65364137
758,R183,Afghani Tandoori Hub,https://www.zomato.com/bangalore/afghani-tandoori-hub-btm-bangalore/order,3.4,150,Afghan,14000,"BTM, Bangalore",12.9239805,77.6126063
759,R183,Afghani Tandoori Hub,https://www.zomato.com/bangalore/afghani-tandoori-hub-btm-bangalore/order,3.4,150, Fast Food,14000,"BTM, Bangalore",12.9239805,77.6126063
760,R183,Afghani Tandoori Hub,https://www.zomato.com/bangalore/afghani-tandoori-hub-btm-bangalore/order,3.4,150, Chinese,14000,"BTM, Bangalore",12.9239805,77.6126063
761,R183,Afghani Tandoori Hub,https://www.zomato.com/bangalore/afghani-tandoori-hub-btm-bangalore/order,3.4,150, North Indian,14000,"BTM, Bangalore",12.9239805,77.6126063
762,R183,Afghani Tandoori Hub,https://www.zomato.com/bangalore/afghani-tandoori-hub-btm-bangalore/order,3.4,150, Desserts,14000,"BTM, Bangalore",12.9239805,77.6126063
763,R183,Afghani Tandoori Hub,https://www.zomato.com/bangalore/afghani-tandoori-hub-btm-bangalore/order,3.4,150, Beverages,14000,"BTM, Bangalore",12.9239805,77.6126063
764,R183,Afghani Tandoori Hub,https://www.zomato.com/bangalore/afghani-tandoori-hub-btm-bangalore/order,3.4,150, Sichuan,14000,"BTM, Bangalore",12.9239805,77.6126063
765,R184,Natraj Chole Bhature,https://www.zomato.com/bangalore/natraj-chole-bhature-indiranagar-bangalore/order,4.1,150,North Indian,2469,"Indiranagar, Bangalore",12.98233259,77.63794608
766,R185,The Biryani Life,https://www.zomato.com/bangalore/the-biryani-life-shanti-nagar-bangalore/order,3.4,150,Biryani,108,"Shanti Nagar, Bangalore",12.9618502,77.59434141
767,R185,The Biryani Life,https://www.zomato.com/bangalore/the-biryani-life-shanti-nagar-bangalore/order,3.4,150, Kebab,108,"Shanti Nagar, Bangalore",12.9618502,77.59434141
768,R185,The Biryani Life,https://www.zomato.com/bangalore/the-biryani-life-shanti-nagar-bangalore/order,3.4,150, Hyderabadi,108,"Shanti Nagar, Bangalore",12.9618502,77.59434141
769,R185,The Biryani Life,https://www.zomato.com/bangalore/the-biryani-life-shanti-nagar-bangalore/order,3.4,150, Lucknowi,108,"Shanti Nagar, Bangalore",12.9618502,77.59434141
770,R186,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,4.1,150,South Indian,12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
771,R186,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,4.1,150, North Indian,12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
772,R186,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,4.1,150, Chinese,12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
773,R186,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,4.1,150, Street Food,12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
774,R186,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,4.1,150, Ice Cream,12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
775,R186,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,4.1,150, Desserts,12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
776,R186,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,4.1,150, Shake,12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
777,R186,Shanthi Sagar,https://www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,4.1,150, Beverages,12000,"Basaveshwara Nagar, Bangalore",12.98888982,77.53762778
778,R187,99 Variety Dosa & Pav Bhaji,https://www.zomato.com/bangalore/99-variety-dosa-pav-bhaji-koramangala-6th-block-bangalore/order,3.8,150,South Indian,13300,"Koramangala 6th Block, Bangalore",12.93684013,77.62756359
779,R187,99 Variety Dosa & Pav Bhaji,https://www.zomato.com/bangalore/99-variety-dosa-pav-bhaji-koramangala-6th-block-bangalore/order,3.8,150, Maharashtrian,13300,"Koramangala 6th Block, Bangalore",12.93684013,77.62756359
780,R188,Chinese BAE,https://www.zomato.com/bangalore/chinese-bae-rt-nagar-bangalore/order,3.7,150,Chinese,1407,"RT Nagar, Bangalore",13.02129023,77.58473709
781,R188,Chinese BAE,https://www.zomato.com/bangalore/chinese-bae-rt-nagar-bangalore/order,3.7,150, Seafood,1407,"RT Nagar, Bangalore",13.02129023,77.58473709
782,R188,Chinese BAE,https://www.zomato.com/bangalore/chinese-bae-rt-nagar-bangalore/order,3.7,150, Momos,1407,"RT Nagar, Bangalore",13.02129023,77.58473709
783,R188,Chinese BAE,https://www.zomato.com/bangalore/chinese-bae-rt-nagar-bangalore/order,3.7,150, Sichuan,1407,"RT Nagar, Bangalore",13.02129023,77.58473709
784,R189,Puliyogare Point,https://www.zomato.com/bangalore/puliyogare-point-basavanagudi/order,4.4,50,South Indian,34600,"Basavanagudi, Bangalore",12.94073515,77.57046908
785,R189,Puliyogare Point,https://www.zomato.com/bangalore/puliyogare-point-basavanagudi/order,4.4,50, Desserts,34600,"Basavanagudi, Bangalore",12.94073515,77.57046908
786,R190,Rotti Walla,https://www.zomato.com/bangalore/rotti-walla-indiranagar-bangalore/order,3.9,50,North Indian,12600,"Indiranagar, Bangalore",12.974159,77.635941
787,R190,Rotti Walla,https://www.zomato.com/bangalore/rotti-walla-indiranagar-bangalore/order,3.9,50, South Indian,12600,"Indiranagar, Bangalore",12.974159,77.635941
788,R190,Rotti Walla,https://www.zomato.com/bangalore/rotti-walla-indiranagar-bangalore/order,3.9,50, Chinese,12600,"Indiranagar, Bangalore",12.974159,77.635941
789,R190,Rotti Walla,https://www.zomato.com/bangalore/rotti-walla-indiranagar-bangalore/order,3.9,50, Mughlai,12600,"Indiranagar, Bangalore",12.974159,77.635941
790,R190,Rotti Walla,https://www.zomato.com/bangalore/rotti-walla-indiranagar-bangalore/order,3.9,50, Biryani,12600,"Indiranagar, Bangalore",12.974159,77.635941
791,R190,Rotti Walla,https://www.zomato.com/bangalore/rotti-walla-indiranagar-bangalore/order,3.9,50, Fast Food,12600,"Indiranagar, Bangalore",12.974159,77.635941
792,R190,Rotti Walla,https://www.zomato.com/bangalore/rotti-walla-indiranagar-bangalore/order,3.9,50, Beverages,12600,"Indiranagar, Bangalore",12.974159,77.635941
793,R190,Rotti Walla,https://www.zomato.com/bangalore/rotti-walla-indiranagar-bangalore/order,3.9,50, Desserts,12600,"Indiranagar, Bangalore",12.974159,77.635941
794,R191,Ayodhya Vihar Pure Veg,https://www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,4.2,50,North Indian,9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
795,R191,Ayodhya Vihar Pure Veg,https://www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,4.2,50, Chinese,9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
796,R191,Ayodhya Vihar Pure Veg,https://www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,4.2,50, South Indian,9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
797,R191,Ayodhya Vihar Pure Veg,https://www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,4.2,50, Beverages,9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
798,R191,Ayodhya Vihar Pure Veg,https://www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,4.2,50, Desserts,9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
799,R191,Ayodhya Vihar Pure Veg,https://www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,4.2,50, Juices,9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
800,R191,Ayodhya Vihar Pure Veg,https://www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,4.2,50, Ice Cream,9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
801,R191,Ayodhya Vihar Pure Veg,https://www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,4.2,50, Shake,9107,"Jeevan Bhima Nagar, Bangalore",12.96858996,77.64909636
802,R192,Gowdru Hotel,https://www.zomato.com/bangalore/gowdru-hotel-vijay-nagar-bangalore/order,3.6,50,Biryani,36800,"Vijay Nagar, Bangalore",12.96938945,77.534329
803,R192,Gowdru Hotel,https://www.zomato.com/bangalore/gowdru-hotel-vijay-nagar-bangalore/order,3.6,50, South Indian,36800,"Vijay Nagar, Bangalore",12.96938945,77.534329
804,R192,Gowdru Hotel,https://www.zomato.com/bangalore/gowdru-hotel-vijay-nagar-bangalore/order,3.6,50, North Indian,36800,"Vijay Nagar, Bangalore",12.96938945,77.534329
805,R193,Ambur Darbar Biriyani Point,https://www.zomato.com/bangalore/ambur-darbar-biriyani-point-yeshwantpur/order,4.0,50,Biryani,8465,"Yeshwantpur, Bangalore",13.02543741,77.56031424
806,R193,Ambur Darbar Biriyani Point,https://www.zomato.com/bangalore/ambur-darbar-biriyani-point-yeshwantpur/order,4.0,50, Kebab,8465,"Yeshwantpur, Bangalore",13.02543741,77.56031424
807,R194,Kabab King Restaurant,https://www.zomato.com/bangalore/kabab-king-restaurant-1-banashankari-bangalore/order,3.5,50,Chinese,14800,"Banashankari, Bangalore",12.9171272,77.56874945
808,R194,Kabab King Restaurant,https://www.zomato.com/bangalore/kabab-king-restaurant-1-banashankari-bangalore/order,3.5,50, North Indian,14800,"Banashankari, Bangalore",12.9171272,77.56874945
809,R194,Kabab King Restaurant,https://www.zomato.com/bangalore/kabab-king-restaurant-1-banashankari-bangalore/order,3.5,50, Beverages,14800,"Banashankari, Bangalore",12.9171272,77.56874945
810,R195,Donne Biriyani Mane,https://www.zomato.com/bangalore/donne-biriyani-mane-1-airport-road-bangalore/order,3.8,50,Biryani,3,"Old Airport Road, Bangalore",12.9534625,77.6528361
811,R195,Donne Biriyani Mane,https://www.zomato.com/bangalore/donne-biriyani-mane-1-airport-road-bangalore/order,3.8,50, South Indian,3,"Old Airport Road, Bangalore",12.9534625,77.6528361
812,R196,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-koramangala-5th-block-bangalore/order,4.0,50,Shake,35,"Koramangala 5th Block, Bangalore",12.93470566,77.61609344
813,R196,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-koramangala-5th-block-bangalore/order,4.0,50, Ice Cream,35,"Koramangala 5th Block, Bangalore",12.93470566,77.61609344
814,R196,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-koramangala-5th-block-bangalore/order,4.0,50, Pizza,35,"Koramangala 5th Block, Bangalore",12.93470566,77.61609344
815,R196,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-koramangala-5th-block-bangalore/order,4.0,50, Beverages,35,"Koramangala 5th Block, Bangalore",12.93470566,77.61609344
816,R196,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-koramangala-5th-block-bangalore/order,4.0,50, Fast Food,35,"Koramangala 5th Block, Bangalore",12.93470566,77.61609344
817,R196,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-koramangala-5th-block-bangalore/order,4.0,50, Desserts,35,"Koramangala 5th Block, Bangalore",12.93470566,77.61609344
